Date,Product Category,Units Sold,Revenue,Region,Customer Age,Customer Gender,Timestamp
2023-09-17,Books,88,24106.31222482885,East,22.0,Male,2023-09-17 22:32:19
2023-08-02,Clothing,24,4559.359106951477,East,,Female,2023-08-02 21:12:39
2023-09-13,Sports,19,1557.7124565722468,North,48.0,Male,2023-09-13 23:15:38
2023-05-15,Sports,39,14542.77975441445,North,37.0,Female,2023-05-15 19:34:22
2023-03-02,Clothing,61,2254.154179903204,South,39.0,Female,2023-03-02 02:49:13
2023-12-29,Books,25,,South,55.0,Female,2023-12-29 04:53:40
2023-11-06,Books,95,,North,30.0,Male,2023-11-06 08:54:00
2023-03-29,Electronics,25,5179.59261111409,East,56.0,Female,2023-03-29 21:09:53
2023-11-20,Electronics,27,3698.530668261218,East,19.0,Female,2023-11-20 05:35:39
2023-07-26,Home & Kitchen,32,14839.695753790813,North,39.0,Female,2023-07-26 10:56:15
2023-05-09,Electronics,11,5127.9303940078,East,26.0,Male,2023-05-09 14:00:32
2023-11-07,Books,69,14758.156384187943,North,68.0,Male,2023-11-07 06:07:42
2023-01-03,Home & Kitchen,33,6696.84721903216,East,19.0,Male,2023-01-03 02:06:13
2023-08-30,Electronics,19,,East,62.0,Female,2023-08-30 15:31:31
2023-05-01,Clothing,16,6869.128552432906,West,49.0,Female,2023-05-01 01:36:37
2023-04-12,Sports,99,28539.57052361281,South,25.0,Male,2023-04-12 13:54:38
2023-02-07,Electronics,11,592.5247275442335,East,33.0,Male,2023-02-07 22:56:56
2023-12-07,Electronics,75,32109.53583960001,East,50.0,Female,2023-12-07 00:20:32
2023-05-13,Clothing,74,20134.976148640846,North,28.0,Female,2023-05-13 21:02:51
2023-07-21,Books,98,20936.718433165723,West,,,2023-07-21 01:08:50
2023-12-14,Clothing,69,12113.213744588693,West,25.0,Male,2023-12-14 11:17:21
2023-01-21,Electronics,87,5108.55554504084,North,49.0,,2023-01-21 22:48:20
2023-08-30,Books,55,26333.12311500343,North,38.0,Male,2023-08-30 22:18:01
2023-04-19,Home & Kitchen,25,9330.233089035695,North,42.0,Male,2023-04-19 09:02:22
2023-10-30,Electronics,93,6935.103550420551,East,37.0,Male,2023-10-30 11:08:55
2023-03-25,Clothing,77,20060.172545957303,North,18.0,Male,2023-03-25 17:37:19
2023-03-24,Home & Kitchen,96,27094.257303866936,South,38.0,Female,2023-03-24 07:21:47
2023-10-18,Sports,34,3137.0266921323914,North,24.0,Male,2023-10-18 11:25:40
2023-03-10,Home & Kitchen,12,2632.062589710347,East,42.0,Female,2023-03-10 06:08:18
2023-05-09,Clothing,88,28724.57249837682,South,26.0,Male,2023-05-09 02:41:01
2023-07-15,Home & Kitchen,21,3132.4687839738813,East,39.0,Male,2023-07-15 07:41:45
2023-05-20,Clothing,29,5002.163248986166,South,19.0,Male,2023-05-20 17:28:44
2023-10-10,Electronics,51,3559.4916418545517,South,36.0,Male,2023-10-10 02:38:52
2023-11-08,Books,23,4887.2220615512715,South,23.0,Female,2023-11-08 04:08:35
2023-08-22,Sports,33,9770.972293733126,East,22.0,Female,2023-08-22 17:49:49
2023-01-23,Books,8,,South,62.0,Female,2023-01-23 11:56:28
2023-06-02,Books,42,13072.262104825031,West,,Female,2023-06-02 23:35:11
2023-10-04,Books,77,15778.737992623612,West,18.0,Male,2023-10-04 09:41:27
2023-03-02,Clothing,69,23619.342020953223,East,43.0,Female,2023-03-02 13:30:02
2023-11-15,Clothing,41,,West,43.0,,2023-11-15 06:03:51
2023-02-21,Sports,74,21353.782380453566,South,,Male,2023-02-21 05:39:03
2023-12-10,Clothing,63,19547.22392578007,North,38.0,Male,2023-12-10 22:56:28
2023-06-02,Clothing,14,4876.880758142553,North,63.0,Male,2023-06-02 16:40:48
2023-08-25,Clothing,88,33519.20897012834,South,29.0,Female,2023-08-25 04:16:00
2023-11-07,Clothing,62,4762.364946759204,West,55.0,Female,2023-11-07 02:18:07
2023-10-29,Electronics,75,36222.67077586019,South,,Male,2023-10-29 00:54:43
2023-02-01,Sports,46,19475.767668835793,North,66.0,Female,2023-02-01 08:14:56
2023-02-24,Clothing,67,19130.925632712602,North,49.0,Male,2023-02-24 22:26:32
2023-12-18,Sports,93,41503.65374136977,East,56.0,Male,2023-12-18 20:06:00
2023-02-05,Home & Kitchen,53,10461.78417846006,North,52.0,Female,2023-02-05 06:27:38
2023-04-20,Electronics,52,1393.621334924281,East,34.0,Male,2023-04-20 10:59:34
2023-06-26,Clothing,94,34427.06540277746,West,27.0,Female,2023-06-26 15:26:09
2023-12-28,Electronics,7,3305.670432288885,South,,Male,2023-12-28 08:33:34
2023-11-10,Electronics,81,7234.011597303749,East,33.0,Male,2023-11-10 14:24:27
2023-10-22,Home & Kitchen,84,27341.85165919237,South,23.0,Male,2023-10-22 06:38:43
2023-12-02,Sports,54,22063.240334860304,East,21.0,Male,2023-12-02 18:54:42
2023-04-07,Electronics,11,4988.311408329268,West,69.0,Female,2023-04-07 18:28:54
2023-08-01,Books,25,3637.465049161029,West,26.0,Male,2023-08-01 20:19:44
2023-11-13,Home & Kitchen,59,4311.694429312589,East,46.0,Male,2023-11-13 19:07:30
2023-05-17,Books,88,11567.29691033031,East,24.0,Female,2023-05-17 17:54:24
2023-01-06,Home & Kitchen,66,19343.517870558844,West,33.0,Male,2023-01-06 17:12:26
2023-04-19,Books,27,12424.774833435884,South,23.0,Female,2023-04-19 15:12:40
2023-02-04,Books,83,24521.731441443248,West,,Female,2023-02-04 16:10:03
2023-02-08,Electronics,58,26715.637369759017,South,20.0,Female,2023-02-08 02:53:23
2023-05-30,Electronics,93,36020.58716960885,East,61.0,Male,2023-05-30 15:11:02
2023-04-28,Home & Kitchen,11,3335.319211864492,South,,Female,2023-04-28 16:00:33
2023-09-18,Sports,55,1137.4698246467328,East,31.0,Male,2023-09-18 12:10:40
2023-03-28,Electronics,19,3290.9353989268748,South,31.0,Female,2023-03-28 18:20:51
2023-03-17,Electronics,92,3510.276839698774,East,26.0,Female,2023-03-17 05:26:13
2023-11-09,Clothing,39,6548.0513137366825,North,,Female,2023-11-09 02:34:01
2023-08-02,Electronics,85,3446.190198299059,North,40.0,Male,2023-08-02 15:58:11
2023-10-12,Sports,90,8300.679489947754,West,,Female,2023-10-12 01:20:12
2023-08-27,Clothing,86,18166.30451045511,West,32.0,Female,2023-08-27 13:57:54
2023-06-14,Books,70,18360.546768351236,East,24.0,Male,2023-06-14 12:07:37
2023-03-28,Books,11,1280.3936998984877,South,37.0,Female,2023-03-28 07:02:31
2023-05-21,Clothing,14,5165.480821709804,East,36.0,Female,2023-05-21 22:26:25
2023-06-09,Clothing,60,17956.719882890382,North,23.0,Female,2023-06-09 21:56:32
2023-02-15,Clothing,36,12562.65576266422,North,68.0,Male,2023-02-15 03:08:52
2023-04-22,Home & Kitchen,41,15131.262533166671,East,56.0,Female,2023-04-22 22:50:05
2023-02-14,Sports,2,,North,18.0,Male,2023-02-14 01:01:18
2023-09-04,Sports,57,26719.0128604281,West,24.0,,2023-09-04 17:53:42
2023-04-14,Books,60,7574.277817091211,East,52.0,Male,2023-04-14 15:56:44
2023-03-26,Books,20,2847.5252644664283,West,42.0,Female,2023-03-26 16:53:07
2023-05-14,Books,22,1235.4875130631842,West,55.0,Female,2023-05-14 07:16:32
2023-04-18,Electronics,4,1201.469260564962,West,40.0,Male,2023-04-18 16:33:56
2023-01-18,Books,56,11403.890329583026,North,42.0,Male,2023-01-18 14:00:01
2023-04-04,Clothing,93,23541.782992029955,South,55.0,Male,2023-04-04 19:30:50
2023-05-30,Books,58,5406.325828235854,South,28.0,,2023-05-30 19:55:14
2023-09-03,Clothing,88,28867.478004638037,South,,Female,2023-09-03 14:33:32
2023-10-16,Home & Kitchen,65,20365.76663636652,West,48.0,Female,2023-10-16 05:48:58
2023-07-28,Electronics,88,12297.504489308683,East,55.0,Male,2023-07-28 18:09:37
2023-05-06,Electronics,58,13807.142341909024,West,67.0,Male,2023-05-06 01:56:23
2023-08-23,Sports,30,13446.223790177011,West,63.0,Male,2023-08-23 02:21:23
2023-05-02,Home & Kitchen,76,29565.104038292742,East,29.0,Female,2023-05-02 14:32:25
2023-05-18,Clothing,19,2302.8474926666186,South,26.0,Female,2023-05-18 06:20:38
2023-04-25,Home & Kitchen,62,27319.61041893795,South,30.0,Female,2023-04-25 19:14:44
2023-06-11,Electronics,68,2922.868274405808,South,37.0,Male,2023-06-11 13:48:45
2023-07-20,Clothing,79,16813.174792005007,West,38.0,Female,2023-07-20 09:19:59
2023-08-22,Home & Kitchen,84,,West,39.0,Female,2023-08-22 23:52:06
2023-01-28,Electronics,44,20366.05802666069,North,18.0,Male,2023-01-28 00:46:02
2023-01-11,Clothing,84,2515.312505312984,South,57.0,Female,2023-01-11 22:58:19
2023-07-25,Clothing,61,5130.57245066549,West,58.0,Female,2023-07-25 17:09:27
2023-06-16,Electronics,21,9625.761022078112,North,34.0,Female,2023-06-16 21:56:23
2023-09-04,Clothing,10,2952.5724600130834,West,62.0,Female,2023-09-04 21:38:12
2023-02-16,Electronics,30,11989.26323391511,West,21.0,Male,2023-02-16 00:53:00
2023-09-03,Books,24,432.94350067871045,South,23.0,Male,2023-09-03 03:40:57
2023-05-07,Books,48,10337.116059461061,East,62.0,Male,2023-05-07 15:34:26
2023-05-27,Clothing,55,27081.348735891865,West,66.0,Male,2023-05-27 12:40:10
2023-04-28,Clothing,52,15293.789802448371,West,36.0,Female,2023-04-28 16:36:52
2023-06-01,Electronics,38,16201.093523730488,West,47.0,Male,2023-06-01 15:31:33
2023-03-13,Clothing,67,32303.657626524528,South,40.0,Male,2023-03-13 14:35:04
2023-12-29,Sports,93,32147.295996151068,West,49.0,Male,2023-12-29 18:54:59
2023-05-17,Books,8,1364.3114098372687,North,46.0,Male,2023-05-17 11:04:25
2023-06-24,Clothing,29,4675.304535992812,South,25.0,Female,2023-06-24 22:30:31
2023-10-16,Clothing,10,449.25929859469306,North,38.0,Male,2023-10-16 05:49:17
2023-01-19,Home & Kitchen,69,15152.974768826223,South,34.0,Female,2023-01-19 06:08:14
2023-07-14,Clothing,75,34390.56102410411,West,34.0,Female,2023-07-14 13:37:04
2023-11-26,Sports,68,16609.04005411144,West,38.0,,2023-11-26 15:42:42
2023-06-24,Books,49,22362.98779214401,North,32.0,Male,2023-06-24 04:04:59
2023-12-20,Home & Kitchen,58,23803.17374234655,North,44.0,Female,2023-12-20 18:10:20
2023-05-21,Electronics,35,17228.808992922586,South,42.0,Male,2023-05-21 22:52:51
2023-09-03,Electronics,50,23718.534406355546,South,50.0,,2023-09-03 05:15:36
2023-04-03,Books,40,14247.072073438596,East,19.0,Female,2023-04-03 14:07:39
2023-08-27,Electronics,12,5242.7576468307325,East,69.0,,2023-08-27 01:54:54
2023-07-24,Sports,85,32007.436272988445,East,59.0,Female,2023-07-24 06:33:36
2023-02-17,Clothing,16,5674.612994794988,West,33.0,Female,2023-02-17 07:06:53
2023-09-02,Books,78,28128.687067254003,North,53.0,Female,2023-09-02 20:30:53
2023-11-16,Home & Kitchen,85,30881.469078659116,North,25.0,Female,2023-11-16 04:13:34
2023-11-13,Clothing,48,9403.93515898362,East,33.0,Male,2023-11-13 03:07:19
2023-10-22,Electronics,91,19796.64813178473,East,24.0,Male,2023-10-22 04:20:12
2023-05-08,Electronics,1,154.09486799479168,South,22.0,Female,2023-05-08 04:22:25
2023-12-10,Home & Kitchen,65,,East,40.0,Male,2023-12-10 06:28:31
2023-10-09,Sports,22,5162.019855602594,North,25.0,Male,2023-10-09 21:57:47
2023-01-17,Home & Kitchen,15,6764.627276151277,South,20.0,Male,2023-01-17 17:14:05
2023-03-12,Books,84,27646.055324389836,East,52.0,Male,2023-03-12 10:22:43
2023-09-26,Home & Kitchen,67,2514.4012095455905,West,67.0,,2023-09-26 06:03:39
2023-11-21,Electronics,14,5704.831619713513,East,53.0,Female,2023-11-21 07:56:49
2023-10-09,Sports,73,34189.312628569984,West,53.0,Female,2023-10-09 19:14:27
2023-11-01,Sports,19,7911.922916276834,East,32.0,Male,2023-11-01 21:34:53
2023-01-07,Home & Kitchen,40,14659.81171745264,South,47.0,Male,2023-01-07 23:22:06
2023-11-10,Books,98,8188.781406955698,West,32.0,Female,2023-11-10 04:43:47
2023-11-01,Electronics,4,724.0397888150727,West,46.0,Female,2023-11-01 08:02:07
2023-04-13,Clothing,33,9470.68898458765,South,21.0,Male,2023-04-13 21:18:18
2023-11-05,Sports,43,2049.4566215026675,West,51.0,Female,2023-11-05 04:22:19
2023-07-12,Home & Kitchen,37,2296.6789822817796,South,40.0,Female,2023-07-12 06:38:35
2023-08-29,Books,66,30873.771837840588,East,52.0,Male,2023-08-29 03:28:30
2023-03-03,Books,27,9566.604487041264,South,45.0,Male,2023-03-03 22:35:50
2023-01-17,Electronics,45,6515.669365430626,South,48.0,Female,2023-01-17 17:12:50
2023-06-20,Sports,81,13802.930694427894,South,59.0,Male,2023-06-20 21:42:25
2023-01-25,Electronics,50,9918.51795486415,South,50.0,Male,2023-01-25 03:21:49
2023-09-08,Clothing,95,4444.568669539272,North,35.0,Male,2023-09-08 14:44:51
2023-09-10,Clothing,63,23448.393950314396,West,22.0,Male,2023-09-10 12:45:30
2023-07-26,Clothing,6,579.8919955481446,East,26.0,Female,2023-07-26 20:16:45
2023-01-29,Books,95,38428.33715540406,South,37.0,,2023-01-29 01:45:09
2023-04-27,Sports,67,28439.991869576726,North,55.0,Female,2023-04-27 19:19:30
2023-10-09,Electronics,67,21629.794044943646,North,68.0,Male,2023-10-09 00:36:44
2023-05-24,Electronics,97,37561.20545975034,East,26.0,Male,2023-05-24 23:49:11
2023-01-25,Clothing,59,5557.754668893514,West,35.0,Male,2023-01-25 12:46:48
2023-11-06,Sports,13,3798.731319611956,East,32.0,Male,2023-11-06 07:27:58
2023-06-05,Sports,21,7174.264945650691,South,32.0,Male,2023-06-05 07:56:35
2023-03-14,Home & Kitchen,64,21386.539815590153,West,31.0,Male,2023-03-14 22:05:35
2023-04-30,Sports,37,2496.4654816708676,West,52.0,Male,2023-04-30 05:24:08
2023-11-08,Sports,80,14299.792529217493,East,57.0,Male,2023-11-08 22:48:28
2023-11-17,Electronics,85,14387.812769739317,East,68.0,Female,2023-11-17 02:24:02
2023-04-03,Sports,48,13945.832043479286,West,60.0,Female,2023-04-03 21:57:03
2023-03-27,Sports,56,21558.106816131145,East,53.0,Female,2023-03-27 11:22:05
2023-12-02,Electronics,44,12741.928294629808,West,64.0,Female,2023-12-02 10:32:49
2023-12-30,Sports,13,4938.250784211037,East,59.0,Female,2023-12-30 07:19:35
2023-04-28,Electronics,4,233.97648953005591,West,37.0,Male,2023-04-28 17:18:01
2023-08-21,Home & Kitchen,95,41827.35605987176,South,28.0,Male,2023-08-21 23:48:37
2023-07-18,Books,73,19924.792571159567,North,58.0,Male,2023-07-18 02:04:50
2023-07-25,Electronics,33,936.3533397541854,East,34.0,Male,2023-07-25 00:57:32
2023-12-05,Electronics,37,12031.45174479659,West,58.0,Female,2023-12-05 05:03:09
2023-05-27,Sports,53,13965.506455819072,North,42.0,Female,2023-05-27 04:25:18
2023-09-28,Electronics,24,2831.546129659124,North,46.0,Female,2023-09-28 17:21:27
2023-05-19,Clothing,89,34226.594250041184,North,40.0,Female,2023-05-19 20:17:30
2023-06-30,Clothing,51,23839.870597687423,East,26.0,Male,2023-06-30 14:03:41
2023-01-30,Home & Kitchen,41,6892.710587716032,East,42.0,Male,2023-01-30 06:05:45
2023-02-26,Electronics,29,7308.541852820604,South,,Male,2023-02-26 13:00:41
2023-08-20,Sports,59,4295.539212371585,East,40.0,Female,2023-08-20 05:20:30
2023-05-26,Sports,40,18624.074584614395,East,19.0,Female,2023-05-26 18:04:31
2023-02-17,Books,51,8476.713529884631,East,62.0,Male,2023-02-17 02:24:26
2023-07-13,Home & Kitchen,50,,North,18.0,Male,2023-07-13 19:21:16
2023-08-12,Sports,36,8799.481858213194,South,55.0,Male,2023-08-12 21:05:32
2023-05-16,Books,79,2465.4651685907065,North,23.0,Female,2023-05-16 21:18:20
2023-01-22,Sports,60,8033.402838056303,South,65.0,Female,2023-01-22 08:08:13
2023-01-06,Books,18,776.7412358542435,East,61.0,Male,2023-01-06 00:20:14
2023-07-23,Clothing,20,1448.2373140431578,West,32.0,Female,2023-07-23 09:40:01
2023-08-27,Clothing,5,324.7859996213768,East,24.0,Male,2023-08-27 21:29:19
2023-07-04,Sports,18,7874.744003258383,North,19.0,Male,2023-07-04 20:52:27
2023-12-26,Home & Kitchen,40,18636.523021478708,North,47.0,Male,2023-12-26 21:27:41
2023-10-19,Electronics,1,242.51586123227156,North,46.0,Female,2023-10-19 10:30:06
2023-12-01,Home & Kitchen,19,6059.183087914645,South,29.0,Female,2023-12-01 08:18:09
2023-08-08,Home & Kitchen,87,30536.297880321625,North,69.0,Female,2023-08-08 03:59:32
2023-04-26,Electronics,26,5245.3317588700465,West,51.0,Female,2023-04-26 02:12:10
2023-11-09,Clothing,29,5550.690736679437,West,47.0,Female,2023-11-09 06:01:28
2023-02-18,Clothing,59,20120.70034575629,East,,Male,2023-02-18 19:11:58
2023-06-22,Electronics,63,12259.177085620511,South,52.0,,2023-06-22 08:57:48
2023-03-23,Books,98,28880.077128799505,South,19.0,Female,2023-03-23 21:25:28
2023-11-18,Home & Kitchen,83,21782.89161570199,East,67.0,Female,2023-11-18 21:08:07
2023-11-29,Sports,62,16553.113055371818,North,20.0,Male,2023-11-29 10:26:48
2023-02-14,Clothing,48,19986.52045485413,North,59.0,Female,2023-02-14 21:43:53
2023-12-01,Sports,62,22009.2549683424,East,29.0,Female,2023-12-01 14:50:36
2023-01-20,Electronics,18,8653.22100861598,East,21.0,Female,2023-01-20 07:00:05
2023-08-09,Sports,66,26240.184125316086,East,69.0,Female,2023-08-09 18:49:14
2023-05-03,Sports,27,2198.8349681566206,East,24.0,Male,2023-05-03 20:24:57
2023-08-22,Home & Kitchen,6,2231.140910819538,South,37.0,Female,2023-08-22 06:57:20
2023-08-09,Electronics,70,,South,36.0,Male,2023-08-09 05:36:30
2023-11-19,Sports,59,19267.131447673088,North,,Female,2023-11-19 23:28:25
2023-12-05,Clothing,6,1473.3892010044906,South,20.0,Female,2023-12-05 20:21:19
2023-01-03,Electronics,31,1258.8269420048337,South,44.0,Male,2023-01-03 23:14:05
2023-07-01,Clothing,94,44765.388391513814,South,32.0,Male,2023-07-01 10:22:41
2023-07-25,Books,56,23936.81362323786,East,25.0,Female,2023-07-25 15:53:24
2023-11-16,Sports,54,13420.940669917762,South,35.0,Male,2023-11-16 04:37:25
2023-02-09,Electronics,85,7454.897301823171,North,,Male,2023-02-09 14:32:13
2023-02-28,Clothing,41,16973.655696322192,South,63.0,Male,2023-02-28 03:30:05
2023-03-03,Sports,18,,East,68.0,Female,2023-03-03 12:23:29
2023-05-12,Home & Kitchen,87,17500.556559076103,South,53.0,Female,2023-05-12 06:09:45
2023-03-01,Clothing,23,7728.857753881545,West,20.0,Female,2023-03-01 03:33:46
2023-11-27,Clothing,92,35121.08696585193,North,26.0,Female,2023-11-27 17:17:52
2023-05-02,Books,36,1468.5105939848806,South,27.0,Male,2023-05-02 12:15:13
2023-04-17,Home & Kitchen,25,9652.566101923032,North,57.0,,2023-04-17 23:31:32
2023-04-06,Books,7,2587.4159196360847,East,37.0,Female,2023-04-06 03:34:24
2023-12-13,Home & Kitchen,82,24494.44215077571,North,19.0,Female,2023-12-13 20:34:50
2023-08-23,Clothing,20,3516.505360709716,West,18.0,Male,2023-08-23 03:27:29
2023-03-03,Books,5,453.7652607767783,West,44.0,Male,2023-03-03 00:58:22
2023-09-13,Sports,18,1085.3991882016737,North,21.0,Female,2023-09-13 11:20:22
2023-02-18,Home & Kitchen,33,349.14032742924405,East,65.0,Male,2023-02-18 10:25:01
2023-12-14,Clothing,79,8782.073401040914,North,54.0,Male,2023-12-14 04:37:09
2023-06-08,Electronics,35,7404.429036357035,South,49.0,Female,2023-06-08 14:00:40
2023-05-04,Home & Kitchen,65,8410.071955092686,South,35.0,,2023-05-04 06:00:12
2023-11-13,Home & Kitchen,63,10168.183384786656,North,31.0,,2023-11-13 15:58:26
2023-07-26,Sports,85,17112.34309978524,South,62.0,Female,2023-07-26 04:48:24
2023-02-17,Home & Kitchen,72,11595.49424266041,South,65.0,Female,2023-02-17 18:00:42
2023-05-16,Home & Kitchen,71,25919.56593493724,East,32.0,Male,2023-05-16 02:31:24
2023-07-20,Sports,41,10288.791194324245,North,68.0,Female,2023-07-20 13:09:32
2023-09-07,Sports,50,973.515119924997,South,21.0,Male,2023-09-07 17:30:07
2023-11-10,Books,30,3632.02300102586,North,36.0,Male,2023-11-10 15:19:57
2023-12-23,Clothing,38,13593.836515094961,North,41.0,,2023-12-23 07:20:49
2023-11-14,Clothing,35,5510.958474368377,South,47.0,Male,2023-11-14 07:26:58
2023-10-22,Books,66,30417.38489674724,East,30.0,Male,2023-10-22 03:15:18
2023-11-10,Clothing,46,16523.44762946486,East,28.0,Male,2023-11-10 01:04:54
2023-07-28,Home & Kitchen,8,1216.513745448194,West,45.0,Female,2023-07-28 19:47:45
2023-12-21,Books,68,17886.77607449916,North,67.0,Male,2023-12-21 18:40:07
2023-07-30,Books,37,12467.043617166479,West,28.0,Male,2023-07-30 18:02:18
2023-07-11,Clothing,85,8903.68829129002,East,18.0,Male,2023-07-11 08:39:11
2023-02-13,Electronics,13,1698.214170439313,South,64.0,Female,2023-02-13 03:33:51
2023-01-29,Clothing,73,18869.816389492917,South,59.0,Female,2023-01-29 06:04:23
2023-02-28,Electronics,45,20843.92863091094,East,21.0,Female,2023-02-28 15:10:05
2023-03-12,Books,29,5178.387313046712,East,55.0,Male,2023-03-12 07:29:08
2023-04-02,Electronics,41,8488.798291543193,North,51.0,Female,2023-04-02 19:07:50
2023-09-22,Home & Kitchen,56,5790.618581100733,West,66.0,Female,2023-09-22 06:48:41
2023-08-08,Sports,88,26459.15894017648,West,29.0,Male,2023-08-08 04:27:00
2023-08-03,Electronics,16,5962.781858447827,East,41.0,,2023-08-03 01:15:49
2023-10-04,Sports,12,2710.976525900568,North,54.0,Male,2023-10-04 07:32:53
2023-03-05,Home & Kitchen,66,24923.064938198528,South,49.0,Male,2023-03-05 05:51:36
2023-12-12,Sports,62,9813.131495918547,East,36.0,Male,2023-12-12 00:57:38
2023-10-19,Home & Kitchen,19,6772.024931845348,West,46.0,,2023-10-19 10:34:12
2023-09-02,Sports,30,4097.664637605676,North,55.0,Male,2023-09-02 18:40:32
2023-03-03,Sports,16,6280.292407489111,North,66.0,Female,2023-03-03 10:57:40
2023-11-28,Clothing,88,36697.264856261914,North,46.0,Male,2023-11-28 03:48:48
2023-06-19,Electronics,13,5211.4997674518545,West,36.0,Male,2023-06-19 01:38:02
2023-09-26,Sports,69,7975.128803809665,North,37.0,Male,2023-09-26 12:52:43
2023-09-24,Books,23,8054.19116506469,South,20.0,Male,2023-09-24 12:24:23
